,ID,First Name,Email,Gender,City,Created,Academic Year,Company Name/ College Name,Would you like to know more about us and our programs?,Are you interested in knowing more about our events?,Have you recommended Cloud Counselage to anyone?,How did you come to know about this event?,Branch,College,Month,Year,Year of Graduation
319,67014,Niti ,niti@xyz.com,,,2021-06-24 11:08:35,0,,yes,yes,no,,,,6,2021, 
320,67012,Nameera,nameera@xyz.com,,,2021-06-22 05:42:42,0,,yes,yes,no,,,,6,2021, 
321,67010,Gopal,gopal@xyz.com,,,2021-06-21 23:21:19,0,,yes,yes,no,,,,6,2021, 
324,67004,Vitthal,vitthal@xyz.com,,,2021-06-20 14:56:00,0,,yes,yes,no,,,,6,2021, 
325,67002,Felix,felix@xyz.com,,,2021-06-20 10:07:30,0,,yes,yes,no,,,,6,2021, 
326,67000,Apeksha,apeksha@xyz.com,,,2021-06-18 21:00:06,0,,yes,yes,no,,,,6,2021, 
328,66996,Shubhangi,shubhangi@xyz.com,,,2021-06-16 18:30:11,0,Vidyalankar Institute of Technology,yes,yes,no,,,,6,2021, 
332,66988,Mayuri,mayuri@xyz.com,,,2021-06-14 11:04:12,0,"Y.T.I.E.T.,College, Karjat, Dist.Raigad",yes,yes,no,,,,6,2021, 
333,66986,Sukanya,sukanya@xyz.com,,,2021-06-13 02:18:03,0,,yes,yes,no,,,,6,2021, 
336,66870,Anuja,anuja@xyz.com,,,2021-05-29 23:41:55,0,Trinity College Dublin,yes,yes,no,,,,5,2021, 
338,66864,Sudarshan,sudarshan@xyz.com,,,2021-05-29 13:03:55,0,,yes,yes,no,,,,5,2021, 
339,66862,Pritee,pritee@xyz.com,,,2021-05-28 20:12:26,0,,yes,yes,no,,,,5,2021, 
341,66858,Dipak,dipak@xyz.com,,,2021-05-28 10:57:20,0,,yes,yes,no,,,,5,2021, 
342,66856,Archis,archis@xyz.com,,,2021-05-26 19:17:03,0,"Mit Academy of engineering, Pune",yes,yes,no,,,,5,2021, 
343,66854,Virendra,virendra@xyz.com,,,2021-05-26 17:24:30,0,MIT Academy of Engineering,yes,yes,no,,,,5,2021, 
346,66848,Karina ,karina@xyz.com,,,2021-05-24 21:39:32,0,,yes,yes,no,,,,5,2021, 
347,66846,Manali,manali@xyz.com,,,2021-05-24 19:45:19,0,B.K Birla college,yes,yes,no,,,,5,2021, 
348,66844,Sushmita ,sushmita@xyz.com,,,2021-05-24 18:17:27,0,,yes,yes,no,,,,5,2021, 
350,66840,saurabh,saurabh@xyz.com,,,2021-05-24 15:26:39,0,,yes,yes,no,,,,5,2021, 
351,66838,Sanjana,sanjana@xyz.com,,,2021-05-24 10:15:28,0,,yes,yes,no,,,,5,2021, 
352,66836,Gayatri,gayatri@xyz.com,,,2021-05-24 09:56:26,0,NMIMS Mumbai,yes,yes,no,,,,5,2021, 
354,66832,Suvarna,suvarna@xyz.com,,,2021-05-23 06:19:07,0,Nowrosjee Wadia College Pune,yes,yes,no,,,,5,2021, 
356,66828,Kiran,kiran@xyz.com,,,2021-05-22 20:22:43,0,"St. Andrews College, Bandra",yes,yes,no,,,,5,2021, 
357,66826,Akashdeep ,akashdeep@xyz.com,,,2021-05-22 19:27:07,0,"CMS B School, Bengaluru",yes,yes,no,,,,5,2021, 
359,66820,Kanchan,kanchan@xyz.com,,,2021-05-22 12:04:02,0,Sun International Institute of Tourism and Management,yes,yes,no,,,,5,2021, 
361,66816,Dhruvee,dhruvee@xyz.com,,,2021-05-21 20:28:29,0,IES MCRC,yes,yes,no,,,,5,2021, 
362,66814,Vidhi,vidhi@xyz.com,,,2021-05-21 19:20:24,0,Guru nanak khalsa college,yes,yes,no,,,,5,2021, 
364,66810,Ayush,ayush@xyz.com,,,2021-05-21 12:45:51,0,Institute of hotel management,yes,yes,no,,,,5,2021, 
365,66808,Vipul ,vipul@xyz.com,,,2021-05-21 12:19:52,0,,yes,yes,no,,,,5,2021, 
367,66804,Sherly,sherly@xyz.com,,,2021-05-21 12:08:40,0,"Nbn Sinhgad School Of Engineering, Pune.",yes,yes,no,,,,5,2021, 
368,66802,Ketan,ketan@xyz.com,,,2021-05-20 19:47:56,0,"Massey University, New Zealand",yes,yes,no,,,,5,2021, 
369,66800,Sanesh,sanesh@xyz.com,,,2021-05-20 15:55:30,0,K. J . Somaiya College of Arts and Commerce,yes,yes,no,,,,5,2021, 
371,66796,Bhakti,bhakti@xyz.com,,,2021-05-20 14:58:11,0,Indira institute of management pune,yes,yes,no,,,,5,2021, 
372,66794,Saraswati,saraswati@xyz.com,,,2021-05-20 10:54:57,0,Sri Sri University,yes,yes,no,,,,5,2021, 
376,66786,Aryan,aryan@xyz.com,,,2021-05-19 08:41:26,0,"Christ University Bangalore and Steinbeis University, Berlin",yes,yes,no,,,,5,2021, 
377,66784,Simi,simi@xyz.com,,,2021-05-18 08:36:21,0,DAYALBAGH EDUCATIONAL INSTITUTE,yes,yes,no,,,,5,2021, 
378,66782,Shireen,shireen@xyz.com,,,2021-05-17 13:35:29,0,,yes,yes,no,,,,5,2021, 
379,66780,Tanaya,tanaya@xyz.com,,,2021-05-16 20:13:24,0,,yes,yes,no,,,,5,2021, 
382,66774,Karpura,karpura@xyz.com,,,2021-05-16 00:48:13,0,,yes,yes,no,,,,5,2021, 
383,66772,Sujit,sujit@xyz.com,,,2021-05-15 18:58:06,0,CRYSTAL HR,yes,yes,no,,,,5,2021, 
384,66770,Diya,diya@xyz.com,,,2021-05-15 17:20:25,0,,yes,yes,no,,,,5,2021, 
385,66766,Purva,purva@xyz.com,,,2021-05-15 16:08:15,0,SIES College,yes,yes,no,,,,5,2021, 
387,66762,Sunidhee,sunidhee@xyz.com,,,2021-05-14 20:32:54,0,,yes,yes,no,,,,5,2021, 
388,66760,Maithilee,maithilee@xyz.com,,,2021-05-14 19:34:49,0,"Shri Ramdeobaba College of Engineering and Management, Nagur",yes,yes,no,,,,5,2021, 
389,66758,Pravin,pravin@xyz.com,,,2021-05-14 13:47:14,0,,yes,yes,no,,,,5,2021, 
391,66754,Isha,isha@xyz.com,,,2021-05-13 22:22:43,0,,yes,yes,no,,,,5,2021, 
392,66752,Riddhi,riddhi@xyz.com,,,2021-05-13 16:38:44,0,Yashoda Technical Campus,yes,yes,no,,,,5,2021, 
395,66746,Ishan,ishan@xyz.com,,,2021-05-13 04:25:03,0,Jamia Millia Islamia,yes,yes,no,,,,5,2021, 
397,66630,Arpita,arpita@xyz.com,,,2021-04-30 21:49:50,0,"B.K.Birla College, Kalyan",yes,yes,no,,,,4,2021, 
399,66626,Ajit,ajit@xyz.com,,,2021-04-30 19:29:46,0,IHM Mumbai,yes,yes,no,,,,4,2021, 
402,66618,Asma,asma@xyz.com,,,2021-04-30 16:41:52,0,B.K. Birla College of Arts Science and Commerce,yes,yes,no,,,,4,2021, 
403,66616,Nakshatra,nakshatra@xyz.com,,,2021-04-30 16:39:24,0,"B.K. Birla College of Arts, Science & Commerce",yes,yes,no,,,,4,2021, 
406,66610,Ashini,ashini@xyz.com,,,2021-04-30 15:53:05,0,B. K. Birla College Kalyan,yes,yes,no,,,,4,2021, 
407,66608,Abhijeet,abhijeet@xyz.com,,,2021-04-30 15:15:00,0,,yes,yes,no,,,,4,2021, 
408,66606,Mohsin,mohsin@xyz.com,,,2021-04-30 15:13:37,0,"B.K Birla College of Arts, Science and Commerce",yes,yes,no,,,,4,2021, 
410,66602,Arbaj,arbaj@xyz.com,,,2021-04-30 14:41:36,0,B.k Birla college,yes,yes,no,,,,4,2021, 
412,66598,Ram,ram@xyz.com,,,2021-04-30 14:21:02,0,BK birla college kalyan,yes,yes,no,,,,4,2021, 
417,66588,Dipali ,dipali@xyz.com,,,2021-04-30 10:28:36,0,"Welingkar Institute of Management, Mumbai",yes,yes,no,,,,4,2021, 
419,66584,Avadhut,avadhut@xyz.com,,,2021-04-30 00:19:44,0,INSTITUTE OF PUBLIC ENTERPRISE,yes,yes,no,,,,4,2021, 
421,66580,Gurpreet,gurpreet@xyz.com,,,2021-04-29 19:29:04,0,,yes,yes,no,,,,4,2021, 
422,66578,Ashfaque,ashfaque@xyz.com,,,2021-04-29 19:27:17,0,,yes,yes,no,,,,4,2021, 
423,66576,Yashashree,yashashree@xyz.com,,,2021-04-29 19:21:21,0,,yes,yes,no,,,,4,2021, 
424,66574,S,s@xyz.com,,,2021-04-29 19:20:07,0,,yes,yes,no,,,,4,2021, 
427,66568,Vidya,vidya@xyz.com,,,2021-04-29 13:23:44,0,GLA University,yes,yes,no,,,,4,2021, 
428,66566,Nitesh,nitesh@xyz.com,,,2021-04-29 00:04:04,0,BK Birla college,yes,yes,no,,,,4,2021, 
430,66562,LENIN,lenin@xyz.com,,,2021-04-28 16:37:11,0,Vidyalankar Institute of Technology,yes,yes,no,,,,4,2021, 
431,66560,Arun ,arun@xyz.com,,,2021-04-28 09:50:13,0,,yes,yes,no,,,,4,2021, 
432,66558,Shravani,shravani@xyz.com,,,2021-04-28 05:57:00,0,Vidyalankar institute of technology,yes,yes,no,,,,4,2021, 
433,66556,Ruchira,ruchira@xyz.com,,,2021-04-27 18:13:06,0,,yes,yes,no,,,,4,2021, 
435,66552,PRIYADARSHANI,priyadarshani@xyz.com,,,2021-04-27 00:16:51,0,"CHRIST (Deemed to be University), Bangalore",yes,yes,no,,,,4,2021, 
438,66546,Rashmi,rashmi@xyz.com,,,2021-04-26 19:48:10,0,Shaheed Sukhdev College of Business Studies,yes,yes,no,,,,4,2021, 
441,66540,Esha ,esha@xyz.com,,,2021-04-26 17:05:23,0,Noida Institute of Engineering and Technology,yes,yes,no,,,,4,2021, 
442,66538,GANGAVARAPU ,gangavarapu@xyz.com,,,2021-04-26 13:49:59,0,Nagpur University,yes,yes,no,,,,4,2021, 
445,66532,Chamini,chamini@xyz.com,,,2021-04-26 08:07:03,0,"H.R. College, Mumbai",yes,yes,no,,,,4,2021, 
447,66528,Sourabh,sourabh@xyz.com,,,2021-04-25 20:32:59,0,Mithibai college of arts,yes,yes,no,,,,4,2021, 
448,66526,Ved,ved@xyz.com,,,2021-04-25 16:53:07,0,Sage University,yes,yes,no,,,,4,2021, 
449,66524,Pragati,pragati@xyz.com,,,2021-04-25 13:54:53,0,Ramrao Adik Institute of Technology,yes,yes,no,,,,4,2021, 
450,66522,AKSHAY,akshay@xyz.com,,,2021-04-25 11:49:14,0,MIT school of distance Education,yes,yes,no,,,,4,2021, 
453,66516,Yuchen,yuchen@xyz.com,,,2021-04-25 10:35:34,0,"Global Business School and Research centre, DPU",yes,yes,no,,,,4,2021, 
455,66512,Chaitanya ,chaitanya@xyz.com,,,2021-04-25 09:16:14,0,Swami Keshvanand Institute of Technology,yes,yes,no,,,,4,2021, 
456,66510,Shrinath,shrinath@xyz.com,,,2021-04-25 05:39:54,0,Goa Institute of Management,yes,yes,no,,,,4,2021, 
457,66508,Rajesh,rajesh@xyz.com,,,2021-04-25 02:37:29,0,Chandigarh University,yes,yes,no,,,,4,2021, 
458,66506,Siddharth,siddharth@xyz.com,,,2021-04-25 00:30:07,0,Sharda University,yes,yes,no,,,,4,2021, 
459,66504,Rutika,rutika@xyz.com,,,2021-04-24 23:35:44,0,MIT WPU,yes,yes,no,,,,4,2021, 
460,66502,Dhanashree,dhanashree@xyz.com,,,2021-04-24 21:01:34,0,Chandigarh university,yes,yes,no,,,,4,2021, 
461,66500,Raksha,raksha@xyz.com,,,2021-04-24 20:55:41,0,Vidyalankar Institute of Technology(VIT),yes,yes,no,,,,4,2021, 
462,66498,Chandrakant,chandrakant@xyz.com,,,2021-04-24 20:22:00,0,"P R Pote college of Engineering and management, Amravati",yes,yes,no,,,,4,2021, 
463,66496,Saniya,saniya@xyz.com,,,2021-04-24 19:52:47,0,Tolani College of commerce,yes,yes,no,,,,4,2021, 
465,66492,Kushal ,kushal@xyz.com,,,2021-04-24 18:44:13,0,"Jain University, Bangalore",yes,yes,no,,,,4,2021, 
466,66488,Priti,priti@xyz.com,,,2021-04-24 18:15:48,0,,yes,yes,no,,,,4,2021, 
467,66486,Yukti,yukti@xyz.com,,,2021-04-24 16:54:12,3,,yes,yes,no,,,,4,2021,2022
468,66484,Kartik,kartik@xyz.com,,,2021-04-24 12:53:09,0,ghjcfjfd,yes,yes,no,,,,4,2021, 
469,66482,Atharwa ,atharwa@xyz.com,,,2021-04-23 14:25:23,0,,yes,yes,no,,,,4,2021, 
470,66480,shivansh,shivansh@xyz.com,,,2021-04-23 14:22:56,2,,yes,yes,no,,,,4,2021,2023
471,66478,Piyush ,piyush@xyz.com,,,2021-04-23 14:09:33,0,,yes,yes,no,,,,4,2021, 
473,66474,ABHITA,abhita@xyz.com,,,2021-04-23 12:59:50,3,,yes,yes,no,,,,4,2021,2022
477,66466,Raj,raj@xyz.com,,,2021-04-22 12:42:28,2,,yes,yes,no,,,,4,2021,2023
479,66462,Mrunmayee,mrunmayee@xyz.com,,,2021-04-21 21:09:28,2,,yes,yes,no,,Other Electronics,,4,2021,2023
480,66460,Shaunak,shaunak@xyz.com,,,2021-04-20 11:55:56,0,"B.K Birla College Of Art, Commerce & Science",yes,yes,no,,,,4,2021, 
481,66458,Divij,divij@xyz.com,,,2021-04-20 11:37:50,3,,yes,yes,no,,Other ETRX,,4,2021,2022
484,66452,Ajitsingh,ajitsingh@xyz.com,,,2021-04-19 10:20:19,2,,yes,yes,no,,Other Mechanical Engineering,,4,2021,2023
486,66448,akshad,akshad@xyz.com,,,2021-04-19 03:46:44,3,,yes,yes,no,,,,4,2021,2022
489,66442,Laukik,laukik@xyz.com,,,2021-04-18 15:25:00,0,,yes,yes,no,,,,4,2021, 
491,66438,Advait,advait@xyz.com,,,2021-04-17 17:26:12,2,,yes,yes,no,,Other ELECTRONICS,,4,2021,2023
492,66436,Ranveer,ranveer@xyz.com,,,2021-04-17 17:14:36,0,,yes,yes,no,,,,4,2021, 
494,66432,Harshvardhan,harshvardhan@xyz.com,,,2021-04-17 17:10:04,0,ITM(SLS) Baroda University,yes,yes,no,,,,4,2021, 
496,66428,Anway,anway@xyz.com,,,2021-04-17 17:00:11,0,,yes,yes,no,,,,4,2021, 
497,66426,Swaminath,swaminath@xyz.com,,,2021-04-17 16:00:24,0,,yes,yes,no,,,,4,2021, 
500,66420,Arbaz,arbaz@xyz.com,,,2021-04-17 15:46:23,0,,yes,yes,no,,,,4,2021, 
501,66418,Shreya,shreya@xyz.com,,,2021-04-17 15:22:32,0,,yes,yes,no,,,,4,2021, 
502,66416,Siddhant,siddhant@xyz.com,,,2021-04-17 14:32:04,0,Aktu,yes,yes,no,,,,4,2021, 
503,66414,Prasanna,prasanna@xyz.com,,,2021-04-17 14:11:50,2,,yes,yes,no,,Other Electronics Engineering,,4,2021,2023
504,66412,Jugal,jugal@xyz.com,,,2021-04-17 14:06:21,0,Sequretek IT Solutions Pvt Ltd,yes,yes,no,,,,4,2021, 
506,66408,Parth,parth@xyz.com,,,2021-04-17 00:49:41,0,Symbiosis Centre for Distance Learning (SCDL),yes,yes,no,,,,4,2021, 
509,66402,Ashhar ,ashhar@xyz.com,,,2021-04-16 18:21:49,0,JK Business School,yes,yes,no,,,,4,2021, 
510,66400,Rutvik,rutvik@xyz.com,,,2021-04-16 18:18:03,0,Bharti Vidyapeeth University,yes,yes,no,,,,4,2021, 
512,66396,mustafa,mustafa@xyz.com,,,2021-04-16 12:47:50,0,Jaipur Engineering College & Research Centre,yes,yes,no,,,,4,2021, 
513,66394,Ashwattha,ashwattha@xyz.com,,,2021-04-16 11:41:04,0,ResourceTree,yes,yes,no,,,,4,2021, 
515,66390,Hitesh,hitesh@xyz.com,,,2021-04-16 10:07:00,0,Jai Hind College,yes,yes,no,,,,4,2021, 
517,66386,Vallabh,vallabh@xyz.com,,,2021-04-16 08:30:27,0,Manipal Health Enterprises Pvt Ltd,yes,yes,no,,,,4,2021, 
518,66384,Nehadevi,nehadevi@xyz.com,,,2021-04-16 05:52:24,0,IIM Ranchi,yes,yes,no,,,,4,2021, 
519,66382,Abu,abu@xyz.com,,,2021-04-15 22:38:11,0,Kohinoor Business School,yes,yes,no,,,,4,2021, 
521,66378,Khushal,khushal@xyz.com,,,2021-04-15 20:21:15,0,Mahatma phule Institute and management pune,yes,yes,no,,,,4,2021, 
523,66374,Tushar,tushar@xyz.com,,,2021-04-15 15:22:45,0,Quality HR Services,yes,yes,no,,,,4,2021, 
525,66370,Mithilesh,mithilesh@xyz.com,,,2021-04-15 14:33:09,0,IILM University Gurugram,yes,yes,no,,,,4,2021, 
526,66368,Varsha,varsha@xyz.com,,,2021-04-15 13:51:10,0,CHANDIGARH UNIVERSITY,yes,yes,no,,,,4,2021, 
528,66364,Anshul,anshul@xyz.com,,,2021-04-15 13:14:39,0,Mumbai University,yes,yes,no,,,,4,2021, 
530,66360,Mohit,mohit@xyz.com,,,2021-04-15 12:34:14,0,SCOE Kharghar,yes,yes,no,,,,4,2021, 
532,66356,Anmol,anmol@xyz.com,,,2021-04-15 11:56:56,0,Jamnalal Bajaj Institute of Management Studies,yes,yes,no,,,,4,2021, 
533,66354,Prathmesh ,prathmesh@xyz.com,,,2021-04-15 11:50:29,0,,yes,yes,no,,,,4,2021, 
534,66352,Rakshit ,rakshit@xyz.com,,,2021-04-15 11:16:48,0,Pioneer Infotech Pvt Ltd,yes,yes,no,,,,4,2021, 
535,66350,Ruqaiya,ruqaiya@xyz.com,,,2021-04-15 11:08:08,0,Kle hubbli,yes,yes,no,,,,4,2021, 
536,66348,Rugved,rugved@xyz.com,,,2021-04-15 10:55:20,0,NMIMS,yes,yes,no,,,,4,2021, 
537,66346,Sayuktha,sayuktha@xyz.com,,,2021-04-15 09:00:11,0,"SIES College, Nerul",yes,yes,no,,,,4,2021, 
540,66340,Vaishali,vaishali@xyz.com,,,2021-04-15 07:50:08,0,,yes,yes,no,,,,4,2021, 
541,66338,Rishi,rishi@xyz.com,,,2021-04-15 02:39:15,0,,yes,yes,no,,,,4,2021, 
543,66334,rishikesh,rishikesh@xyz.com,,,2021-04-14 22:49:33,0,IMIT,yes,yes,no,,,,4,2021, 
544,66332,Krutik,krutik@xyz.com,,,2021-04-14 21:58:29,0,Vidyalankar Institute of Technology,yes,yes,no,,,,4,2021, 
546,66328,Shailesh,shailesh@xyz.com,,,2021-04-14 20:50:17,0,LinkedIn,yes,yes,no,,,,4,2021, 
547,66326,Shantanu,shantanu@xyz.com,,,2021-04-14 20:01:24,0,A.C.Patil College of engineering,yes,yes,no,,,,4,2021, 
549,66322,Govind,govind@xyz.com,,,2021-04-14 19:57:11,0,Lakshmi Narain college of technology,yes,yes,no,,,,4,2021, 
550,66320,Lalit,lalit@xyz.com,,,2021-04-14 19:33:39,3,,yes,yes,no,,Other ETRX,,4,2021,2022
552,66316,Lakhan,lakhan@xyz.com,,,2021-04-14 18:27:34,0,Dr. Vn bedekar Institute of Management Studies,yes,yes,no,,,,4,2021, 
554,66312,Mamta,mamta@xyz.com,,,2021-04-14 17:19:27,0,Sri Ramachandra institute of higher education and research,yes,yes,no,,,,4,2021, 
555,66310,Roshan,roshan@xyz.com,,,2021-04-14 16:45:21,0,University of East Anglia,yes,yes,no,,,,4,2021, 
558,66304,Atharva ,atharva@xyz.com,,,2021-04-14 16:22:00,3,,yes,yes,no,,,,4,2021,2022
560,66300,Sidharrth,sidharrth@xyz.com,,,2021-04-14 15:53:17,0,,yes,yes,no,,,,4,2021, 
561,66298,Deepak Singh,deepaksingh@xyz.com,,,2021-04-14 14:43:09,0,,yes,yes,no,,,,4,2021, 
565,66290,10 Pawan,10pawan@xyz.com,,,2021-04-14 14:12:14,0,,yes,yes,no,,,,4,2021, 
567,66286,Anjali,anjali@xyz.com,,,2021-04-14 13:59:58,0,Mithibai,yes,yes,no,,,,4,2021, 
568,66284,Vanshita ,vanshita@xyz.com,,,2021-04-14 13:59:32,0,Advocate,yes,yes,no,,,,4,2021, 
569,66282,Vighnesh,vighnesh@xyz.com,,,2021-04-14 13:45:32,0,"Mgvs Imr, Nashik",yes,yes,no,,,,4,2021, 
570,66280,Shivangi ,shivangi@xyz.com,,,2021-04-13 13:57:14,0,,yes,yes,no,,,,4,2021, 
571,66278,Surajkumar,surajkumar@xyz.com,,,2021-04-13 13:40:38,3,,yes,yes,no,,,,4,2021,2022
573,66274,Umang,umang@xyz.com,,,2021-04-13 12:24:52,3,,yes,yes,no,,,,4,2021,2022
576,66190,Aarti,aarti@xyz.com,,,2021-03-31 21:13:17,0,IIT KANPUR,yes,yes,no,,,,3,2021, 
578,66186,Ujwala,ujwala@xyz.com,,,2021-03-30 16:41:23,0,Christ University,yes,yes,no,,,,3,2021, 
579,66184,Kazima,kazima@xyz.com,,,2021-03-30 16:33:28,0,,yes,yes,no,,,,3,2021, 
580,66182,Neha,neha@xyz.com,,,2021-03-30 12:13:40,0,LD college of engineering,yes,yes,no,,,,3,2021, 
581,66180,Sapna,sapna@xyz.com,,,2021-03-29 09:06:23,0,,yes,yes,no,,,,3,2021, 
582,66178,Taksh,taksh@xyz.com,,,2021-03-29 01:02:56,0,,yes,yes,no,,,,3,2021, 
583,66176,Anushree ,anushree@xyz.com,,,2021-03-28 17:02:10,0,,yes,yes,no,,,,3,2021, 
584,66174,Shrushti,shrushti@xyz.com,,,2021-03-27 22:49:40,0,HackerOne,yes,yes,no,,,,3,2021, 
586,66170,Vishnu,vishnu@xyz.com,,,2021-03-27 17:57:17,0,,yes,yes,no,,,,3,2021, 
588,66166,Milind,milind@xyz.com,,,2021-03-26 15:56:09,0,,yes,yes,no,,,,3,2021, 
589,66164,Sonu,sonu@xyz.com,,,2021-03-25 19:12:47,0,"Walchand Institue Of Technology, Solapur",yes,yes,no,,,,3,2021, 
590,66162,Faizan,faizan@xyz.com,,,2021-03-24 19:58:42,0,Delhi Technological University,yes,yes,no,,,,3,2021, 
591,66160,Vaidehi ,vaidehi@xyz.com,,,2021-03-24 13:57:19,0,"B. K. Birla college , Kalyan",yes,yes,no,,,,3,2021, 
592,66158,Anashwara,anashwara@xyz.com,,,2021-03-23 17:37:58,0,,yes,yes,no,,,,3,2021, 
594,66154,Shubrat,shubrat@xyz.com,,,2021-03-23 15:04:22,0,Birla College,yes,yes,no,,,,3,2021, 
595,66152,Jheel,jheel@xyz.com,,,2021-03-23 15:02:44,0,"B.K. Birla College of Arts, Science & Commerce",yes,yes,no,,,,3,2021, 
597,66148,Madhur ,madhur@xyz.com,,,2021-03-23 14:00:31,0,"B. K. Birla college of science, commerce and arts",yes,yes,no,,,,3,2021, 
598,66146,Shreyash ,shreyash@xyz.com,,,2021-03-23 13:56:35,0,"B.K. Birla College, Kalyan",yes,yes,no,,,,3,2021, 
600,66142,Khushi,khushi@xyz.com,,,2021-03-22 15:41:34,0,"K. J. Somaiya College of Engineering, Mumbai",yes,yes,no,,,,3,2021, 
601,66140,Urja,urja@xyz.com,,,2021-03-22 15:15:39,0,,yes,yes,no,,,,3,2021, 
602,66138,Bhumika,bhumika@xyz.com,,,2021-03-22 15:15:09,0,,yes,yes,no,,,,3,2021, 
603,66136,RICKY,ricky@xyz.com,,,2021-03-22 15:01:17,0,,yes,yes,no,,,,3,2021, 
604,66134,Varanasya ,varanasya@xyz.com,,,2021-03-22 13:07:36,0,,yes,yes,no,,,,3,2021, 
605,66132,Rasik,rasik@xyz.com,,,2021-03-22 08:46:44,0,,yes,yes,no,,,,3,2021, 
609,66124,Precious ,precious@xyz.com,,,2021-03-19 23:08:28,0,Pune institute of computer technology,yes,yes,no,,,,3,2021, 
610,66122,DISHANT,dishant@xyz.com,,,2021-03-18 18:57:32,0,,yes,yes,no,,,,3,2021, 
611,66120,Jayesh ,jayesh@xyz.com,,,2021-03-17 11:54:05,0,Pune Institute of Computer Technology,yes,yes,no,,,,3,2021, 
612,66118,Karankumar,karankumar@xyz.com,,,2021-03-17 02:21:33,0,,yes,yes,no,,,,3,2021, 
615,66112,MIHIR,mihir@xyz.com,,,2021-03-15 11:37:54,0,,yes,yes,no,,,,3,2021, 
616,66110,Gohil ,gohil@xyz.com,,,2021-03-15 08:45:28,0,,yes,yes,no,,,,3,2021, 
617,66108,Nikhil ,nikhil@xyz.com,,,2021-03-14 14:45:51,0,,yes,yes,no,,,,3,2021, 
621,66100,Prajakta ,prajakta@xyz.com,,,2021-03-13 20:43:32,0,,yes,yes,no,,,,3,2021, 
623,66096,Smith ,smith@xyz.com,,,2021-03-13 19:25:26,0,,yes,yes,no,,,,3,2021, 
626,66090,Mehul ,mehul@xyz.com,,,2021-03-13 17:31:30,0,,yes,yes,no,,,,3,2021, 
631,66080,Jay,jay@xyz.com,,,2021-03-13 16:32:51,0,,yes,yes,no,,,,3,2021, 
632,66078,Prajwal,prajwal@xyz.com,,,2021-03-13 16:31:46,0,,yes,yes,no,,,,3,2021, 
633,66076,Tuusheet,tuusheet@xyz.com,,,2021-03-13 16:27:42,0,,yes,yes,no,,,,3,2021, 
636,66070,sasank,sasank@xyz.com,,,2021-03-13 16:04:08,0,,yes,yes,no,,,,3,2021, 
637,66068,RUSHABH ,rushabh@xyz.com,,,2021-03-13 16:03:54,0,,yes,yes,no,,,,3,2021, 
638,66066,NIKHILKUMAR,nikhilkumar@xyz.com,,,2021-03-13 16:03:23,0,,yes,yes,no,,,,3,2021, 
639,66064,Meet,meet@xyz.com,,,2021-03-13 16:03:19,0,,yes,yes,no,,,,3,2021, 
641,66060,Anurag,anurag@xyz.com,,,2021-03-13 15:42:15,0,,yes,yes,no,,,,3,2021, 
644,66054,Urvish,urvish@xyz.com,,,2021-03-13 15:35:06,0,,yes,yes,no,,,,3,2021, 
646,66050,Dhaval,dhaval@xyz.com,,,2021-03-13 14:07:40,0,,yes,yes,no,,,,3,2021, 
647,66048,Daisy,daisy@xyz.com,,,2021-03-13 13:27:06,0,,yes,yes,no,,,,3,2021, 
649,66044,Prarthana,prarthana@xyz.com,,,2021-03-13 09:11:15,0,,yes,yes,no,,,,3,2021, 
650,66042,Asher,asher@xyz.com,,,2021-03-13 08:40:44,0,,yes,yes,no,,,,3,2021, 
654,65302,Shriya,shriya@xyz.com,,,2021-02-28 23:59:15,1,,yes,yes,no,,,,2,2021,2024
658,65294,Jerin,jerin@xyz.com,,,2021-02-28 23:37:12,1,,yes,yes,no,,,,2,2021,2024
659,65292,Parmeshwar ,parmeshwar@xyz.com,,,2021-02-28 23:30:42,3,,yes,yes,no,,,,2,2021,2022
660,65290,AVINASH,avinash@xyz.com,,,2021-02-28 23:28:39,2,,yes,yes,no,,Other Computer Engineering,,2,2021,2023
661,65288,Bilal,bilal@xyz.com,,,2021-02-28 23:23:15,0,,yes,yes,no,,,,2,2021, 
663,65284,Suthar,suthar@xyz.com,,,2021-02-28 23:16:34,1,,yes,yes,no,,Other Electronics and telecommunications,,2,2021,2024
664,65282,Girish,girish@xyz.com,,,2021-02-28 23:12:52,4,,yes,yes,no,,,,2,2021,2021
668,65274,Shashikant,shashikant@xyz.com,,,2021-02-28 22:40:34,2,,yes,yes,no,,,,2,2021,2023
669,65272,KULDIPDAN,kuldipdan@xyz.com,,,2021-02-28 22:36:42,3,,yes,yes,no,,,,2,2021,2022
670,65270,Ekta,ekta@xyz.com,,,2021-02-28 22:34:41,3,,yes,yes,no,,,,2,2021,2022
671,65268,Devang,devang@xyz.com,,,2021-02-28 22:33:58,2,,yes,yes,no,,,,2,2021,2023
672,65266,Tanuja,tanuja@xyz.com,,,2021-02-28 22:20:34,2,,yes,yes,no,,,,2,2021,2023
673,65264,Sushil ,sushil@xyz.com,,,2021-02-28 22:08:26,3,,yes,yes,no,,,,2,2021,2022
675,65260,Zoya,zoya@xyz.com,,,2021-02-28 21:56:32,2,,yes,yes,no,,,,2,2021,2023
678,65254,Manav ,manav@xyz.com,,,2021-02-28 21:42:24,0,,no,no,no,,,,2,2021, 
